customer_unique_id,recency,frequency,monetary,first_order_date,last_order_date,customer_lifetime_days,days_since_first_purchase,orders_last_7_days,orders_last_30_days,orders_last_90_days,orders_last_180_days,monetary_last_30_days,monetary_last_90_days,avg_order_value,max_order_value,min_order_value,total_items,avg_items_per_order,total_unique_products,total_unique_categories,avg_review_score,min_review_score,low_review_ratio,avg_delivery_delay,max_delivery_delay,late_delivery_ratio,avg_installments,weekend_order_ratio,avg_days_between_orders,orders_per_month,spend_per_month,recency_ratio,purchase_acceleration,recent_spend_ratio,monetary_per_item,churn_label
108a6b4a2280331533fa05382ad4c3de,12,1,1061.56,"2017-10-05 20:51:52","2017-10-05 20:51:52",0,12,0,1,1,1,1061.56,1061.56,1061.560000,1061.56,1061.56,2,2.0000,1,1,4.00000000,4.0000,0.00000,-21.0000,-21,0.00000,6.00000000,0.00000,NULL,1,1061.56,NULL,1.00000,1.0000000,530.7800000,1
108c10f28afef3e87de5cc5ee055cc8e,228,1,34.51,"2017-03-03 19:47:15","2017-03-03 19:47:15",0,228,0,0,0,0,0.00,0.00,34.510000,34.51,34.51,1,1.0000,1,1,3.00000000,3.0000,0.00000,-5.0000,-5,0.00000,1.00000000,0.00000,NULL,1,34.51,NULL,0.00000,0.0000000,34.5100000,1
10913bf4708bbb2f0db21f5ed224c24f,156,1,170.78,"2017-05-14 16:08:22","2017-05-14 16:08:22",0,156,0,0,0,1,0.00,0.00,170.780000,170.78,170.78,1,1.0000,1,1,1.00000000,1.0000,1.00000,4.0000,4,1.00000,3.00000000,1.00000,NULL,1,170.78,NULL,0.00000,0.0000000,170.7800000,1
10936b5134f21f582fbc02f383d76572,202,1,166.70,"2017-03-29 23:16:20","2017-03-29 23:16:20",0,202,0,0,0,0,0.00,0.00,166.700000,166.70,166.70,1,1.0000,1,1,5.00000000,5.0000,0.00000,-23.0000,-23,0.00000,7.00000000,0.00000,NULL,1,166.70,NULL,0.00000,0.0000000,166.7000000,1
10954d17b6a7747b1075f867ea7788fa,186,1,349.69,"2017-04-14 21:01:15","2017-04-14 21:01:15",0,186,0,0,0,0,0.00,0.00,349.690000,349.69,349.69,1,1.0000,1,1,3.00000000,3.0000,0.00000,-9.0000,-9,0.00000,4.00000000,0.00000,NULL,1,349.69,NULL,0.00000,0.0000000,349.6900000,1
10964dddd89c3cfa2d985eec1c519870,257,1,176.40,"2017-02-02 11:40:32","2017-02-02 11:40:32",0,257,0,0,0,0,0.00,0.00,176.400000,176.40,176.40,1,1.0000,1,1,4.00000000,4.0000,0.00000,-28.0000,-28,0.00000,1.00000000,0.00000,NULL,1,176.40,NULL,0.00000,0.0000000,176.4000000,1
1096832553de16636aad419a4b376258,31,1,174.81,"2017-09-16 21:20:47","2017-09-16 21:20:47",0,31,0,0,1,1,0.00,174.81,174.810000,174.81,174.81,1,1.0000,1,1,4.00000000,4.0000,0.00000,-13.0000,-13,0.00000,10.00000000,1.00000,NULL,1,174.81,NULL,0.00000,0.0000000,174.8100000,1
10970b05ac4e0bc0b8d1709eb3dd378f,168,1,165.37,"2017-05-02 20:05:26","2017-05-02 20:05:26",0,168,0,0,0,1,0.00,0.00,165.370000,165.37,165.37,1,1.0000,1,1,5.00000000,5.0000,0.00000,-23.0000,-23,0.00000,7.00000000,0.00000,NULL,1,165.37,NULL,0.00000,0.0000000,165.3700000,1
1098d1250d5bdf8bfc6a83f26494067c,227,1,112.58,"2017-03-04 08:04:47","2017-03-04 08:04:47",0,227,0,0,0,0,0.00,0.00,112.580000,112.58,112.58,2,2.0000,1,1,5.00000000,5.0000,0.00000,-8.0000,-8,0.00000,8.00000000,1.00000,NULL,1,112.58,NULL,0.00000,0.0000000,56.2900000,1
109d254fcd1889f22aab6e6f070ae66b,168,1,24.94,"2017-05-02 07:55:06","2017-05-02 07:55:06",0,168,0,0,0,1,0.00,0.00,24.940000,24.94,24.94,1,1.0000,1,1,4.00000000,4.0000,0.00000,-5.0000,-5,0.00000,1.00000000,0.00000,NULL,1,24.94,NULL,0.00000,0.0000000,24.9400000,1
109f3d7b91c8b80d6eae8b173247006d,162,1,49.79,"2017-05-08 15:09:43","2017-05-08 15:09:43",0,162,0,0,0,1,0.00,0.00,49.790000,49.79,49.79,1,1.0000,1,1,5.00000000,5.0000,0.00000,-17.0000,-17,0.00000,2.00000000,0.00000,NULL,1,49.79,NULL,0.00000,0.0000000,49.7900000,1
10a1917a9db133c752a9457150af259b,128,1,150.39,"2017-06-11 14:33:01","2017-06-11 14:33:01",0,128,0,0,0,1,0.00,0.00,150.390000,150.39,150.39,1,1.0000,1,1,5.00000000,5.0000,0.00000,-16.0000,-16,0.00000,4.00000000,1.00000,NULL,1,150.39,NULL,0.00000,0.0000000,150.3900000,1
10a1ad3ff5f9d18ae0ee0f0a2d6d74b1,112,1,158.38,"2017-06-27 10:49:14","2017-06-27 10:49:14",0,112,0,0,0,1,0.00,0.00,158.380000,158.38,158.38,1,1.0000,1,1,5.00000000,5.0000,0.00000,-13.0000,-13,0.00000,1.00000000,0.00000,NULL,1,158.38,NULL,0.00000,0.0000000,158.3800000,1
10a1ef252dfed31a344567df1786d7e9,18,1,68.62,"2017-09-29 23:22:03","2017-09-29 23:22:03",0,18,0,1,1,1,68.62,68.62,68.620000,68.62,68.62,1,1.0000,1,1,3.00000000,3.0000,0.00000,-20.0000,-20,0.00000,1.00000000,0.00000,NULL,1,68.62,NULL,1.00000,1.0000000,68.6200000,1
10a6ac1b699a19da00874553e42e0d12,135,1,147.37,"2017-06-04 18:34:21","2017-06-04 18:34:21",0,135,0,0,0,1,0.00,0.00,147.370000,147.37,147.37,1,1.0000,1,1,5.00000000,5.0000,0.00000,-24.0000,-24,0.00000,7.00000000,1.00000,NULL,1,147.37,NULL,0.00000,0.0000000,147.3700000,1
10aa79627a28350b5c121a124096cb18,105,1,46.01,"2017-07-04 18:48:46","2017-07-04 18:48:46",0,105,0,0,0,1,0.00,0.00,46.010000,46.01,46.01,1,1.0000,1,1,5.00000000,5.0000,0.00000,-16.0000,-16,0.00000,1.00000000,0.00000,NULL,1,46.01,NULL,0.00000,0.0000000,46.0100000,1
10ab0aee5c019068592cd02470eb9074,40,1,68.20,"2017-09-07 15:01:37","2017-09-07 15:01:37",0,40,0,0,1,1,0.00,68.20,68.200000,68.20,68.20,2,2.0000,1,1,5.00000000,5.0000,0.00000,-2.0000,-2,0.00000,1.00000000,0.00000,NULL,1,68.20,NULL,0.00000,0.0000000,34.1000000,1
10ac97e970f479a6fc6be89aaa6cec93,60,1,556.75,"2017-08-18 13:21:50","2017-08-18 13:21:50",0,60,0,0,1,1,0.00,556.75,556.750000,556.75,556.75,1,1.0000,1,1,4.00000000,4.0000,0.00000,-2.0000,-2,0.00000,1.00000000,0.00000,NULL,1,556.75,NULL,0.00000,0.0000000,556.7500000,1
10b08bdb1f35952c0ca17c39a471882b,178,1,81.14,"2017-04-22 13:35:46","2017-04-22 13:35:46",0,178,0,0,0,1,0.00,0.00,81.140000,81.14,81.14,1,1.0000,1,1,5.00000000,5.0000,0.00000,-13.0000,-13,0.00000,1.00000000,1.00000,NULL,1,81.14,NULL,0.00000,0.0000000,81.1400000,1
10b58cbd6607267fd41812614367439e,261,1,257.90,"2017-01-29 17:44:07","2017-01-29 17:44:07",0,261,0,0,0,0,0.00,0.00,257.900000,257.90,257.90,1,1.0000,1,1,5.00000000,5.0000,0.00000,-29.0000,-29,0.00000,4.00000000,1.00000,NULL,1,257.90,NULL,0.00000,0.0000000,257.9000000,0
10b8a0a33f30c3be7456b5168ff4c8f4,107,1,57.68,"2017-07-02 19:49:55","2017-07-02 19:49:55",0,107,0,0,0,1,0.00,0.00,57.680000,57.68,57.68,1,1.0000,1,1,5.00000000,5.0000,0.00000,-9.0000,-9,0.00000,1.00000000,1.00000,NULL,1,57.68,NULL,0.00000,0.0000000,57.6800000,1
10b960a4f2cfecc03e6c89b4b02ebab6,9,1,76.08,"2017-10-08 20:43:44","2017-10-08 20:43:44",0,9,0,1,1,1,76.08,76.08,76.080000,76.08,76.08,1,1.0000,1,1,5.00000000,5.0000,0.00000,-25.0000,-25,0.00000,1.00000000,1.00000,NULL,1,76.08,NULL,1.00000,1.0000000,76.0800000,1
10beb52db63400a6e84a6b3c6588b4c9,46,1,85.23,"2017-09-01 18:38:29","2017-09-01 18:38:29",0,46,0,0,1,1,0.00,85.23,85.230000,85.23,85.23,1,1.0000,1,1,5.00000000,5.0000,0.00000,-16.0000,-16,0.00000,1.00000000,0.00000,NULL,1,85.23,NULL,0.00000,0.0000000,85.2300000,1
10c0a80d4b0513e1209b9e8aa18821fb,130,1,204.07,"2017-06-09 21:19:59","2017-06-09 21:19:59",0,130,0,0,0,1,0.00,0.00,204.070000,204.07,204.07,1,1.0000,1,1,4.00000000,4.0000,0.00000,-8.0000,-8,0.00000,4.00000000,0.00000,NULL,1,204.07,NULL,0.00000,0.0000000,204.0700000,1
10c14b8d65ccf290efb3018a713ce117,5,1,378.93,"2017-10-12 11:06:28","2017-10-12 11:06:28",0,5,1,1,1,1,378.93,378.93,378.930000,378.93,378.93,3,3.0000,1,1,5.00000000,5.0000,0.00000,-2.0000,-2,0.00000,1.00000000,0.00000,NULL,1,378.93,NULL,1.00000,1.0000000,126.3100000,1
10c4eb850774c7549ac6cb061ae4a68b,14,1,75.17,"2017-10-03 15:17:12","2017-10-03 15:17:12",0,14,0,1,1,1,75.17,75.17,75.170000,75.17,75.17,1,1.0000,1,1,5.00000000,5.0000,0.00000,-20.0000,-20,0.00000,1.00000000,0.00000,NULL,1,75.17,NULL,1.00000,1.0000000,75.1700000,1
10c573ba276f9857dc6820e0dde57fb8,46,1,91.16,"2017-09-01 20:04:28","2017-09-01 20:04:28",0,46,0,0,1,1,0.00,91.16,91.160000,91.16,91.16,1,1.0000,1,1,5.00000000,5.0000,0.00000,-11.0000,-11,0.00000,8.00000000,0.00000,NULL,1,91.16,NULL,0.00000,0.0000000,91.1600000,1
10c6bf65561674a31e4e1bd79cb8c1e0,161,1,237.77,"2017-05-09 09:49:49","2017-05-09 09:49:49",0,161,0,0,0,1,0.00,0.00,237.770000,237.77,237.77,1,1.0000,1,1,5.00000000,5.0000,0.00000,-15.0000,-15,0.00000,1.00000000,0.00000,NULL,1,237.77,NULL,0.00000,0.0000000,237.7700000,1
10c6c8cb0586f9809642b6c8435f1cdc,21,1,147.34,"2017-09-26 15:18:21","2017-09-26 15:18:21",0,21,0,1,1,1,147.34,147.34,147.340000,147.34,147.34,1,1.0000,1,1,5.00000000,5.0000,0.00000,-15.0000,-15,0.00000,6.00000000,0.00000,NULL,1,147.34,NULL,1.00000,1.0000000,147.3400000,1
10c6d7016b3248e3d1be1aa917f8909e,42,1,1125.55,"2017-09-05 09:41:49","2017-09-05 09:41:49",0,42,0,0,1,1,0.00,1125.55,1125.550000,1125.55,1125.55,1,1.0000,1,1,5.00000000,5.0000,0.00000,-7.0000,-7,0.00000,8.00000000,0.00000,NULL,1,1125.55,NULL,0.00000,0.0000000,1125.5500000,1
10c6fd00adf8b4af505532b878f29a23,1,1,111.02,"2017-10-16 18:27:56","2017-10-16 18:27:56",0,1,1,1,1,1,111.02,111.02,111.020000,111.02,111.02,1,1.0000,1,1,3.00000000,3.0000,0.00000,7.0000,7,1.00000,5.00000000,0.00000,NULL,1,111.02,NULL,1.00000,1.0000000,111.0200000,1
10cd1082f9f9c210733111429f3d0a85,218,1,34.86,"2017-03-13 22:19:52","2017-03-13 22:19:52",0,218,0,0,0,0,0.00,0.00,34.860000,34.86,34.86,1,1.0000,1,1,4.00000000,4.0000,0.00000,-13.0000,-13,0.00000,2.00000000,0.00000,NULL,1,34.86,NULL,0.00000,0.0000000,34.8600000,1
10d08b0815e9440e864261196046b3e6,67,1,217.02,"2017-08-11 19:50:45","2017-08-11 19:50:45",0,67,0,0,1,1,0.00,217.02,217.020000,217.02,217.02,1,1.0000,1,1,3.00000000,3.0000,0.00000,-13.0000,-13,0.00000,6.00000000,0.00000,NULL,1,217.02,NULL,0.00000,0.0000000,217.0200000,1
10d751ef05ec08853b2ca0816ee70b0b,1,1,194.18,"2017-10-16 08:43:32","2017-10-16 08:43:32",0,1,1,1,1,1,194.18,194.18,194.180000,194.18,194.18,1,1.0000,1,1,5.00000000,5.0000,0.00000,-15.0000,-15,0.00000,1.00000000,0.00000,NULL,1,194.18,NULL,1.00000,1.0000000,194.1800000,1
10d854c7717f3a3221fc2874b4084910,54,1,175.77,"2017-08-24 13:45:38","2017-08-24 13:45:38",0,54,0,0,1,1,0.00,175.77,175.770000,175.77,175.77,1,1.0000,1,1,5.00000000,5.0000,0.00000,-14.0000,-14,0.00000,1.00000000,0.00000,NULL,1,175.77,NULL,0.00000,0.0000000,175.7700000,1
10d868802b4d4a2e983e826abd14fb84,163,1,222.69,"2017-05-07 14:06:36","2017-05-07 14:06:36",0,163,0,0,0,1,0.00,0.00,222.690000,222.69,222.69,1,1.0000,1,1,4.00000000,4.0000,0.00000,-11.0000,-11,0.00000,10.00000000,1.00000,NULL,1,222.69,NULL,0.00000,0.0000000,222.6900000,1
10db098f009507e2269cdee581d5a0e6,0,1,41.36,"2017-10-17 01:24:28","2017-10-17 01:24:28",0,0,1,1,1,1,41.36,41.36,41.360000,41.36,41.36,2,2.0000,2,1,5.00000000,5.0000,0.00000,-8.0000,-8,0.00000,1.00000000,0.00000,NULL,1,41.36,NULL,1.00000,1.0000000,20.6800000,1
10df6064a881e4d81b287e37f0b216b3,77,1,169.22,"2017-08-01 09:23:05","2017-08-01 09:23:05",0,77,0,0,1,1,0.00,169.22,169.220000,169.22,169.22,1,1.0000,1,1,5.00000000,5.0000,0.00000,-8.0000,-8,0.00000,1.00000000,0.00000,NULL,1,169.22,NULL,0.00000,0.0000000,169.2200000,1
10e49a12540465d3141f898aeee0a6b4,238,1,43.77,"2017-02-21 17:11:24","2017-02-21 17:11:24",0,238,0,0,0,0,0.00,0.00,43.770000,43.77,43.77,1,1.0000,1,1,4.00000000,4.0000,0.00000,-19.0000,-19,0.00000,4.00000000,0.00000,NULL,1,43.77,NULL,0.00000,0.0000000,43.7700000,1
10e49f47dc1cd4cdf5a634f500946871,152,1,65.53,"2017-05-18 10:46:47","2017-05-18 10:46:47",0,152,0,0,0,1,0.00,0.00,65.530000,65.53,65.53,1,1.0000,1,1,5.00000000,5.0000,0.00000,-23.0000,-23,0.00000,6.00000000,0.00000,NULL,1,65.53,NULL,0.00000,0.0000000,65.5300000,1
10e7dded50de2fa7196a8788bec2c091,159,1,206.75,"2017-05-11 16:20:58","2017-05-11 16:20:58",0,159,0,0,0,1,0.00,0.00,206.750000,206.75,206.75,1,1.0000,1,1,5.00000000,5.0000,0.00000,-8.0000,-8,0.00000,9.00000000,0.00000,NULL,1,206.75,NULL,0.00000,0.0000000,206.7500000,1
10e89fd8e5c745f81bec101207ba4d7d,379,1,92.27,"2016-10-03 22:51:30","2016-10-03 22:51:30",0,379,0,0,0,0,0.00,0.00,92.270000,92.27,92.27,1,1.0000,1,1,1.00000000,1.0000,1.00000,-24.0000,-24,0.00000,3.00000000,0.00000,NULL,1,92.27,NULL,0.00000,0.0000000,92.2700000,1
10ea3655874bc97bfa407485be4cd648,150,1,109.50,"2017-05-20 12:47:35","2017-05-20 12:47:35",0,150,0,0,0,1,0.00,0.00,109.500000,109.50,109.50,1,1.0000,1,1,5.00000000,5.0000,0.00000,-10.0000,-10,0.00000,1.00000000,1.00000,NULL,1,109.50,NULL,0.00000,0.0000000,109.5000000,1
10ef5788d6572ed1c8cad5a180b61126,119,1,73.15,"2017-06-20 14:28:11","2017-06-20 14:28:11",0,119,0,0,0,1,0.00,0.00,73.150000,73.15,73.15,1,1.0000,1,1,4.00000000,4.0000,0.00000,-12.0000,-12,0.00000,1.00000000,0.00000,NULL,1,73.15,NULL,0.00000,0.0000000,73.1500000,1
10ef6779ad649bb93e9560b52376b24e,103,1,75.62,"2017-07-06 22:31:19","2017-07-06 22:31:19",0,103,0,0,0,1,0.00,0.00,75.620000,75.62,75.62,1,1.0000,1,1,5.00000000,5.0000,0.00000,-16.0000,-16,0.00000,3.00000000,0.00000,NULL,1,75.62,NULL,0.00000,0.0000000,75.6200000,1
10effbd35211616a40d0dda1bcd8cfcd,87,1,221.79,"2017-07-22 19:53:31","2017-07-22 19:53:31",0,87,0,0,1,1,0.00,221.79,221.790000,221.79,221.79,1,1.0000,1,1,5.00000000,5.0000,0.00000,-15.0000,-15,0.00000,10.00000000,1.00000,NULL,1,221.79,NULL,0.00000,0.0000000,221.7900000,1
10f0e73a73d998d04b80715c553185e8,153,1,43.75,"2017-05-17 22:57:18","2017-05-17 22:57:18",0,153,0,0,0,1,0.00,0.00,43.750000,43.75,43.75,1,1.0000,1,1,5.00000000,5.0000,0.00000,-13.0000,-13,0.00000,1.00000000,0.00000,NULL,1,43.75,NULL,0.00000,0.0000000,43.7500000,1
10f102fa80d703fe380d0ab8a53ba482,51,1,208.89,"2017-08-27 14:45:16","2017-08-27 14:45:16",0,51,0,0,1,1,0.00,208.89,208.890000,208.89,208.89,1,1.0000,1,1,4.00000000,4.0000,0.00000,-9.0000,-9,0.00000,1.50000000,1.00000,NULL,1,208.89,NULL,0.00000,0.0000000,208.8900000,1
10f1bb3100da007e5f2915dd39b90ef4,132,1,117.46,"2017-06-07 23:36:26","2017-06-07 23:36:26",0,132,0,0,0,1,0.00,0.00,117.460000,117.46,117.46,1,1.0000,1,1,1.00000000,1.0000,1.00000,-11.0000,-11,0.00000,4.00000000,0.00000,NULL,1,117.46,NULL,0.00000,0.0000000,117.4600000,1
10f249e9347c9e7da03a93fa0169e177,123,1,30.75,"2017-06-16 14:15:16","2017-06-16 14:15:16",0,123,0,0,0,1,0.00,0.00,30.750000,30.75,30.75,1,1.0000,1,1,5.00000000,5.0000,0.00000,-10.0000,-10,0.00000,1.00000000,0.00000,NULL,1,30.75,NULL,0.00000,0.0000000,30.7500000,1
10f491b45dd28d61468b8293b65c9bd8,28,1,49.24,"2017-09-19 13:30:02","2017-09-19 13:30:02",0,28,0,1,1,1,49.24,49.24,49.240000,49.24,49.24,1,1.0000,1,1,5.00000000,5.0000,0.00000,-11.0000,-11,0.00000,1.00000000,0.00000,NULL,1,49.24,NULL,1.00000,1.0000000,49.2400000,1
10f7d8da052ee379d66b087ab4463e63,129,1,77.57,"2017-06-10 18:27:07","2017-06-10 18:27:07",0,129,0,0,0,1,0.00,0.00,77.570000,77.57,77.57,1,1.0000,1,0,5.00000000,5.0000,0.00000,-16.0000,-16,0.00000,7.00000000,1.00000,NULL,1,77.57,NULL,0.00000,0.0000000,77.5700000,1
10f80329c13c7a7ecbc01a86a5bbc06d,165,1,98.90,"2017-05-05 18:20:43","2017-05-05 18:20:43",0,165,0,0,0,1,0.00,0.00,98.900000,98.90,98.90,1,1.0000,1,1,5.00000000,5.0000,0.00000,-16.0000,-16,0.00000,1.00000000,0.00000,NULL,1,98.90,NULL,0.00000,0.0000000,98.9000000,1
10f81d995f501b771c106a902d6ca4dd,42,1,55.69,"2017-09-05 20:57:30","2017-09-05 20:57:30",0,42,0,0,1,1,0.00,55.69,55.690000,55.69,55.69,1,1.0000,1,1,4.00000000,4.0000,0.00000,-19.0000,-19,0.00000,1.00000000,0.00000,NULL,1,55.69,NULL,0.00000,0.0000000,55.6900000,1
10fa17d3bc4b4692b85cbf224a3392b0,41,1,48.49,"2017-09-06 14:18:42","2017-09-06 14:18:42",0,41,0,0,1,1,0.00,48.49,48.490000,48.49,48.49,1,1.0000,1,1,3.00000000,3.0000,0.00000,-13.0000,-13,0.00000,1.00000000,0.00000,NULL,1,48.49,NULL,0.00000,0.0000000,48.4900000,1
10faefe15873918f4129c60b14b3c411,130,1,228.79,"2017-06-09 10:43:31","2017-06-09 10:43:31",0,130,0,0,0,1,0.00,0.00,228.790000,228.79,228.79,1,1.0000,1,1,5.00000000,5.0000,0.00000,-26.0000,-26,0.00000,4.00000000,0.00000,NULL,1,228.79,NULL,0.00000,0.0000000,228.7900000,1
10febdda80fd2614250bafa7e1a3a2ad,5,1,145.56,"2017-10-12 06:57:17","2017-10-12 06:57:17",0,5,1,1,1,1,145.56,145.56,145.560000,145.56,145.56,1,1.0000,1,1,4.00000000,4.0000,0.00000,-15.0000,-15,0.00000,3.00000000,0.00000,NULL,1,145.56,NULL,1.00000,1.0000000,145.5600000,1
11009613bcdb201007d97df9090a9b7e,112,1,74.03,"2017-06-27 15:59:39","2017-06-27 15:59:39",0,112,0,0,0,1,0.00,0.00,74.030000,74.03,74.03,1,1.0000,1,1,5.00000000,5.0000,0.00000,-11.0000,-11,0.00000,1.00000000,0.00000,NULL,1,74.03,NULL,0.00000,0.0000000,74.0300000,1
11052ea4207e84cc9a8bf7d28d145791,132,1,163.78,"2017-06-07 19:19:35","2017-06-07 19:19:35",0,132,0,0,0,1,0.00,0.00,163.780000,163.78,163.78,2,2.0000,1,1,5.00000000,5.0000,0.00000,-30.0000,-30,0.00000,10.00000000,0.00000,NULL,1,163.78,NULL,0.00000,0.0000000,81.8900000,1
11076994568ce291c2b30a430fdeac76,202,1,108.81,"2017-03-29 20:44:03","2017-03-29 20:44:03",0,202,0,0,0,0,0.00,0.00,108.810000,108.81,108.81,1,1.0000,1,1,5.00000000,5.0000,0.00000,-10.0000,-10,0.00000,4.00000000,0.00000,NULL,1,108.81,NULL,0.00000,0.0000000,108.8100000,1
110c92b3ca77c35e4bcc1c42ae094af8,101,1,321.98,"2017-07-08 19:14:46","2017-07-08 19:14:46",0,101,0,0,0,1,0.00,0.00,321.980000,321.98,321.98,1,1.0000,1,1,5.00000000,5.0000,0.00000,-17.0000,-17,0.00000,10.00000000,1.00000,NULL,1,321.98,NULL,0.00000,0.0000000,321.9800000,1
11114b87fb301354342d19efc60cfead,218,1,247.68,"2017-03-13 11:04:22","2017-03-13 11:04:22",0,218,0,0,0,0,0.00,0.00,247.680000,247.68,247.68,2,2.0000,1,1,3.00000000,3.0000,0.00000,-18.0000,-18,0.00000,5.00000000,0.00000,NULL,1,247.68,NULL,0.00000,0.0000000,123.8400000,1
111206009c4b4cfb6463a53cf3043ab2,61,1,83.41,"2017-08-17 17:42:20","2017-08-17 17:42:20",0,61,0,0,1,1,0.00,83.41,83.410000,83.41,83.41,1,1.0000,1,1,5.00000000,5.0000,0.00000,-15.0000,-15,0.00000,3.00000000,0.00000,NULL,1,83.41,NULL,0.00000,0.0000000,83.4100000,1
1112f01b6a24959286f51205eca56435,138,1,84.62,"2017-06-01 06:29:44","2017-06-01 06:29:44",0,138,0,0,0,1,0.00,0.00,84.620000,84.62,84.62,1,1.0000,1,1,5.00000000,5.0000,0.00000,-18.0000,-18,0.00000,4.00000000,0.00000,NULL,1,84.62,NULL,0.00000,0.0000000,84.6200000,1
1113b3249a1c76053f606ca1ab1a65b6,21,1,75.38,"2017-09-26 18:14:26","2017-09-26 18:14:26",0,21,0,1,1,1,75.38,75.38,75.380000,75.38,75.38,1,1.0000,1,1,5.00000000,5.0000,0.00000,-7.0000,-7,0.00000,1.00000000,0.00000,NULL,1,75.38,NULL,1.00000,1.0000000,75.3800000,1
1115ea4b23b72ed96946ab8597ba1f96,116,1,711.27,"2017-06-23 01:40:58","2017-06-23 01:40:58",0,116,0,0,0,1,0.00,0.00,711.270000,711.27,711.27,1,1.0000,1,1,4.00000000,4.0000,0.00000,-14.0000,-14,0.00000,5.00000000,0.00000,NULL,1,711.27,NULL,0.00000,0.0000000,711.2700000,1
1118a7bb7ba893f10740e22a23aa5bd9,67,1,27.41,"2017-08-11 22:03:25","2017-08-11 22:03:25",0,67,0,0,1,1,0.00,27.41,27.410000,27.41,27.41,1,1.0000,1,1,5.00000000,5.0000,0.00000,-18.0000,-18,0.00000,2.00000000,0.00000,NULL,1,27.41,NULL,0.00000,0.0000000,27.4100000,0
111c2314ec13d3392af1fc5fd7e8786c,40,1,65.00,"2017-09-07 18:04:41","2017-09-07 18:04:41",0,40,0,0,1,1,0.00,65.00,65.000000,65.00,65.00,1,1.0000,1,1,5.00000000,5.0000,0.00000,-22.0000,-22,0.00000,1.00000000,0.00000,NULL,1,65.00,NULL,0.00000,0.0000000,65.0000000,1
111cf2cb48c29324c1f8043a40973776,14,1,28.41,"2017-10-03 21:48:26","2017-10-03 21:48:26",0,14,0,1,1,1,28.41,28.41,28.410000,28.41,28.41,1,1.0000,1,0,5.00000000,5.0000,0.00000,-13.0000,-13,0.00000,1.00000000,0.00000,NULL,1,28.41,NULL,1.00000,1.0000000,28.4100000,1
111d3b4c481e8b542a8a5b6fde400a40,1,1,308.30,"2017-10-16 17:42:49","2017-10-16 17:42:49",0,1,1,1,1,1,308.30,308.30,308.300000,308.30,308.30,1,1.0000,1,1,5.00000000,5.0000,0.00000,-13.0000,-13,0.00000,1.00000000,0.00000,NULL,1,308.30,NULL,1.00000,1.0000000,308.3000000,1
111dbd14eb558b7b898a07478e5537cc,120,1,113.71,"2017-06-19 17:51:40","2017-06-19 17:51:40",0,120,0,0,0,1,0.00,0.00,113.710000,113.71,113.71,1,1.0000,1,1,4.00000000,4.0000,0.00000,-10.0000,-10,0.00000,5.00000000,0.00000,NULL,1,113.71,NULL,0.00000,0.0000000,113.7100000,1
1122c447b237df5c7ac5287b74f1e2b4,225,1,185.05,"2017-03-06 14:48:06","2017-03-06 14:48:06",0,225,0,0,0,0,0.00,0.00,185.050000,185.05,185.05,5,5.0000,1,1,5.00000000,5.0000,0.00000,-19.0000,-19,0.00000,1.00000000,0.00000,NULL,1,185.05,NULL,0.00000,0.0000000,37.0100000,1
112960428d6d9b1b4a5fc26c1d87ebe7,91,1,251.02,"2017-07-18 11:40:22","2017-07-18 11:40:22",0,91,0,0,0,1,0.00,0.00,251.020000,251.02,251.02,1,1.0000,1,1,5.00000000,5.0000,0.00000,-16.0000,-16,0.00000,5.00000000,0.00000,NULL,1,251.02,NULL,0.00000,0.0000000,251.0200000,1
112f5232fe48cb7a91ec56cfaf5fb137,155,1,98.72,"2017-05-15 20:09:05","2017-05-15 20:09:05",0,155,0,0,0,1,0.00,0.00,98.720000,98.72,98.72,1,1.0000,1,1,5.00000000,5.0000,0.00000,-7.0000,-7,0.00000,1.00000000,0.00000,NULL,1,98.72,NULL,0.00000,0.0000000,98.7200000,1
11305b095e007c3b8caac9fe84550765,12,1,178.25,"2017-10-05 19:24:25","2017-10-05 19:24:25",0,12,0,1,1,1,178.25,178.25,178.250000,178.25,178.25,1,1.0000,1,1,5.00000000,5.0000,0.00000,-10.0000,-10,0.00000,1.00000000,0.00000,NULL,1,178.25,NULL,1.00000,1.0000000,178.2500000,1
1134477e4b853621a822f0d91a6dabb8,102,1,97.78,"2017-07-07 08:56:20","2017-07-07 08:56:20",0,102,0,0,0,1,0.00,0.00,97.780000,97.78,97.78,1,1.0000,1,1,5.00000000,5.0000,0.00000,-8.0000,-8,0.00000,4.00000000,0.00000,NULL,1,97.78,NULL,0.00000,0.0000000,97.7800000,1
11395124061744bf276aefd8073f3105,9,2,125.75,"2017-10-08 22:13:39","2017-10-08 22:13:39",0,9,0,2,2,2,125.75,125.75,62.875000,73.16,52.59,2,1.0000,2,2,5.00000000,5.0000,0.00000,-18.5000,-16,0.00000,3.00000000,1.00000,0.00000,2,125.75,NULL,1.00000,1.0000000,62.8750000,1
113b3f090cc1df6f405ec326a1765522,197,1,279.12,"2017-04-03 10:26:43","2017-04-03 10:26:43",0,197,0,0,0,0,0.00,0.00,279.120000,279.12,279.12,3,3.0000,3,1,5.00000000,5.0000,0.00000,-22.0000,-22,0.00000,2.00000000,0.00000,NULL,1,279.12,NULL,0.00000,0.0000000,93.0400000,1
